gene_id,ZT6_Ctl1,ZT6_Ctl2,ZT6_Ctl3,ZT6_SD1,ZT6_SD2,ZT6_SD3
ENSMUSG00000050965|Prkca,8451,8031,12043,9288,11783,8828
ENSMUSG00000000049|Apoh,18,11,14,17,5,11
ENSMUSG00000020599|Rgs9,221,1124,1213,492,487,322
ENSMUSG00000056687|Gm11696,90,48,110,40,90,21
ENSMUSG00000020611|Gna13,1752,2122,3011,2054,2832,2010
ENSMUSG00000020620|Abca8b,875,889,1456,753,1028,669
ENSMUSG00000041828|Abca8a,116,235,232,179,263,217
ENSMUSG00000041797|Abca9,462,384,562,429,612,438
ENSMUSG00000044749|Abca6,109,114,140,64,111,85
ENSMUSG00000053580|Tanc2,8670,8680,10996,7397,9941,7449
ENSMUSG00000019590|Cyb561,2179,2896,3826,3250,3679,2720
ENSMUSG00000020681|Ace,511,576,1184,390,415,402
ENSMUSG00000001901|Kcnh6,89,97,157,78,106,83
ENSMUSG00000069631|Strada,710,756,1130,654,773,574
ENSMUSG00000078622|Ccdc47,3531,4489,6488,4509,5651,4224
ENSMUSG00000020706|Ftsj3,870,990,1528,1255,1345,1109
ENSMUSG00000078619|Smarcd2,385,484,648,511,621,499
ENSMUSG00000001029|Icam2,60,85,75,116,89,61
ENSMUSG00000020715|Ern1,381,333,562,385,621,376
ENSMUSG00000120012,34,33,41,40,61,27
ENSMUSG00000040548|Tex2,2881,3431,4799,4028,5283,3872
ENSMUSG00000020717|Pecam1,557,888,1006,833,1103,716
ENSMUSG00000020718|Polg2,59,60,116,112,99,73
ENSMUSG00000020719|Ddx5,25634,28323,39965,25285,35681,25941
ENSMUSG00000018372|Cep95,234,285,350,237,330,216
ENSMUSG00000018363|Smurf2,1160,1390,1842,1424,1890,1292
ENSMUSG00000018362|Kpna2,765,1048,1447,879,1227,859
ENSMUSG00000078607|1810010H24Rik,85,95,197,94,91,78
ENSMUSG00000018433|Nol11,869,1029,1406,954,1168,885
ENSMUSG00000020720|Psmd12,2012,2646,3780,3107,3772,2852
ENSMUSG00000020721|Helz,2188,2144,2651,2189,2870,2202
ENSMUSG00000083465|Gm11652,10,13,10,18,18,26
ENSMUSG00000103469|Gm9910,8,5,14,16,9,11
ENSMUSG00000049354|Dcaf7,8589,10079,13021,8737,10344,7752
ENSMUSG00000001983|Taco1,367,480,670,519,602,514
ENSMUSG00000020700|Map3k3,800,790,1305,970,1096,770
ENSMUSG00000040699|Limd2,1137,1785,2747,1805,1826,1430
ENSMUSG00000075480|Gm10840,37,12,18,37,23,22
ENSMUSG00000020705|Ddx42,3121,3195,5014,3396,4273,3485
ENSMUSG00000020708|Psmc5,4022,5077,6849,6520,6996,5548
ENSMUSG00000040481|Bptf,3949,4034,5741,3961,5042,3871
ENSMUSG00000040430|Pitpnc1,2214,2911,3835,3426,3973,3302
ENSMUSG00000020623|Map2k6,305,312,557,272,390,286
ENSMUSG00000018800|Abca5,2208,2649,3567,1996,3239,2581
ENSMUSG00000121079,18,39,54,24,56,17
ENSMUSG00000051497|Kcnj16,846,1026,1361,981,1447,1037
ENSMUSG00000041695|Kcnj2,443,744,778,504,642,551
ENSMUSG00000041674|BC006965,69,65,119,53,85,76
ENSMUSG00000000567|Sox9,580,653,942,439,706,491
ENSMUSG00000020610|Amz2,1346,1557,2149,1788,2096,1537
ENSMUSG00000020604|Arsg,415,634,1091,461,659,425
ENSMUSG00000041895|Wipi1,732,912,1241,761,990,743
ENSMUSG00000041920|Slc16a6,587,657,945,556,587,478
ENSMUSG00000020612|Prkar1a,22512,27580,38544,28623,37324,28747
ENSMUSG00000020614|Fam20a,263,338,477,600,636,500
ENSMUSG00000087259|2610035D17Rik,522,510,757,556,685,460
ENSMUSG00000057322|Rpl38,2002,2904,3662,3095,3819,2572
ENSMUSG00000034714|Ttyh2,616,991,1512,830,1002,782
ENSMUSG00000034706|Dnai2,41,45,78,27,70,42
ENSMUSG00000010021|Kif19a,68,129,246,122,163,116
ENSMUSG00000000202|Btbd17,649,633,862,882,943,852
ENSMUSG00000020733|Slc9a3r1,1375,1460,2119,1734,1988,1465
ENSMUSG00000051043|Gprc5c,139,167,159,82,140,79
ENSMUSG00000034652|Cd300a,33,39,56,43,53,45
ENSMUSG00000020732|Rab37,46,66,84,77,76,42
ENSMUSG00000044811|Cd300c2,74,94,109,123,110,103
ENSMUSG00000069609|Cd300ld4,9,21,19,16,36,7
ENSMUSG00000089722|Cd300ld5,15,17,16,18,42,8
ENSMUSG00000069607|Cd300ld3,13,18,15,13,38,7
ENSMUSG00000041654|Slc39a11,311,426,661,421,485,387
ENSMUSG00000018661|Cog1,1325,1573,2195,1743,2042,1517
ENSMUSG00000041623|D11Wsu47e,254,297,452,232,265,143
ENSMUSG00000018727|Cpsf4l,19,37,16,22,25,15
ENSMUSG00000041598|Cdc42ep4,969,1016,1790,1082,1399,965
ENSMUSG00000041592|Sdk2,1043,1015,1299,1308,1301,1116
ENSMUSG00000047904|Sstr2,515,886,1244,1347,1320,1068
ENSMUSG00000041629|Fam104a,1322,1553,2323,1786,2061,1592
ENSMUSG00000121049|Gm39468,15,18,18,23,34,17
ENSMUSG00000044788|Fads6,852,927,1476,952,1179,862
ENSMUSG00000050201|Otop2,29,74,59,70,33,36
ENSMUSG00000045288|Ush1g,12,18,23,28,25,7
ENSMUSG00000015542|Nat9,391,445,574,441,484,377
ENSMUSG00000045980|Tmem104,549,469,650,747,704,523
ENSMUSG00000020734|Grin2c,1413,1610,2478,1977,1957,1543
ENSMUSG00000018861|Fdxr,247,255,441,328,324,242
ENSMUSG00000050910|Cdr2l,656,616,1024,867,948,648
ENSMUSG00000034586|Hid1,3378,3693,5398,4216,4502,3225
ENSMUSG00000018858|Mrpl58,1180,1471,2023,1539,1814,1374
ENSMUSG00000085072|Ict1os,33,21,49,12,34,20
ENSMUSG00000034566|Atp5h,3684,4579,6921,5390,6391,4546
ENSMUSG00000016940|Kctd2,1963,2763,3329,2670,2995,2154
ENSMUSG00000020793|Galr2,10,15,9,42,32,27
ENSMUSG00000075410|Prcd,83,125,176,104,100,68
ENSMUSG00000020810|Cygb,1391,1834,2614,1756,1902,1534
ENSMUSG00000020812|Snhg16,66,117,134,84,97,87
ENSMUSG00000057286|St6galnac2,74,118,237,118,163,118
ENSMUSG00000087057|Gm11730,10,18,28,34,46,48
ENSMUSG00000020792|Exoc7,2068,2207,3152,2795,2999,2227
ENSMUSG00000052949|Rnf157,10236,12215,16190,13252,15087,11468
ENSMUSG00000015869|Prpsap1,911,1105,1553,1173,1440,937
ENSMUSG00000061878|Sphk1,179,149,218,286,364,280
ENSMUSG00000020806|Rhbdf2,27,66,82,55,88,36
ENSMUSG00000118502|Gm52964,20,27,40,33,42,32
ENSMUSG00000034227|Foxj1,85,142,370,153,212,98
ENSMUSG00000081929|Rps11-ps2,18,43,41,18,57,12
ENSMUSG00000050628|Ubald2,412,512,758,641,740,606
ENSMUSG00000086826|Gm11739,15,14,37,15,0,14
ENSMUSG00000020802|Ube2o,5414,5548,7865,5875,6017,5036
ENSMUSG00000045775|Slc16a5,35,75,53,51,57,68
ENSMUSG00000020738|Sumo2,2569,3853,5394,3798,4669,3078
ENSMUSG00000020739|Nup85,773,861,1314,1049,974,926
ENSMUSG00000020740|Gga3,2102,2136,3165,2709,2986,2306
ENSMUSG00000020743|Mif4gd,335,371,444,322,417,244
ENSMUSG00000020744|Slc25a19,1059,1226,1889,1500,1813,1204
ENSMUSG00000059923|Grb2,4129,5156,7431,6042,7307,5796
ENSMUSG00000020747|Tmem94,1932,2062,2772,2091,2338,1772
ENSMUSG00000034471|Caskin2,668,876,1175,847,1066,640
ENSMUSG00000020781|Tsen54,152,200,323,295,272,205
ENSMUSG00000020782|Llgl2,40,44,114,69,60,40
ENSMUSG00000034427|Myo15b,24,13,7,12,18,10
ENSMUSG00000020752|Recql5,657,506,1042,598,617,521
ENSMUSG00000048442|Smim5,16,18,30,0,0,0
ENSMUSG00000020755|Sap30bp,1557,1928,2585,2429,2757,2065
ENSMUSG00000020758|Itgb4,257,373,507,337,404,226
ENSMUSG00000020770|Unk,613,745,1063,777,880,673
ENSMUSG00000057948|Unc13d,44,24,41,36,54,28
ENSMUSG00000020773|Trim47,92,168,190,139,125,147
ENSMUSG00000054517|Trim65,191,227,300,254,310,210
ENSMUSG00000020776|Fbf1,1853,2010,2568,2313,2503,1833
ENSMUSG00000020777|Acox1,5806,6838,9422,6657,8073,6112
ENSMUSG00000020778|Ten1,425,492,887,578,680,540
ENSMUSG00000092300|Cdk3,26,16,19,19,44,27
ENSMUSG00000020780|Srp68,2145,2695,3642,3393,4064,3077
ENSMUSG00000057219|Armc7,304,340,526,417,438,335
ENSMUSG00000020736|Nt5c,579,940,1327,971,1093,743
ENSMUSG00000020737|Jpt1,1968,2685,3363,2483,2602,2057
ENSMUSG00000046756|Mrps7,938,1215,1702,1512,1777,1216
ENSMUSG00000084277|Gm11702,9,13,11,11,14,7
ENSMUSG00000083394|Gm11703,9,10,15,6,14,8
ENSMUSG00000020766|Galk1,293,338,464,319,397,236
ENSMUSG00000016559|H3f3b,4177,5458,7812,5250,7019,5036
ENSMUSG00000034341|Wbp2,9064,10620,14502,11374,12291,9230
ENSMUSG00000020775|Mrpl38,915,1263,1853,1424,1463,1217
ENSMUSG00000034282|Evpl,132,163,252,145,152,115
ENSMUSG00000020814|Mxra7,480,506,736,716,694,488
ENSMUSG00000056962|Jmjd6,641,691,1155,955,1091,923
ENSMUSG00000090266|Mettl23,376,547,910,702,882,579
ENSMUSG00000020818|Mfsd11,955,1055,1539,944,1286,949
ENSMUSG00000043857|Mgat5b,2840,3240,4022,3604,3355,2536
ENSMUSG00000086859|Snhg20,312,431,604,475,375,290
ENSMUSG00000034120|Srsf2,3055,3288,5108,3085,4090,3208
ENSMUSG00000025572|Tmc6,95,153,164,139,110,110
ENSMUSG00000050106|Tmc8,7,12,27,18,8,0
ENSMUSG00000025571|Tnrc6c,3362,3296,5057,3140,3860,2936
ENSMUSG00000059248|Septin9,2544,2605,4040,3584,4240,3029
ENSMUSG00000020823|Sec14l1,7778,7543,11486,8023,9657,7367
ENSMUSG00000054418|2900041M22Rik,9,60,56,44,47,54
ENSMUSG00000061111|Mcrip1,1573,1968,2724,2322,2647,1859
ENSMUSG00000025130|P4hb,2764,3464,4787,3963,4950,3430
ENSMUSG00000025132|Arhgdia,6731,8618,11737,10051,11277,8362
ENSMUSG00000025134|Alyref,547,713,1064,850,1051,697
ENSMUSG00000025135|Anapc11,1198,1712,2380,1940,2030,1387
ENSMUSG00000025137|Pcyt2,1846,2049,3180,2378,2632,1998
ENSMUSG00000025163|Cd7,44,33,65,82,83,52
ENSMUSG00000082510|Gm11793,14,17,19,19,13,12
ENSMUSG00000025161|Slc16a3,151,122,262,143,158,111
ENSMUSG00000025162|Csnk1d,4300,4881,7027,6107,7101,5778
ENSMUSG00000100629|Gm28192,60,28,60,37,45,26
ENSMUSG00000120010,42,36,43,24,42,17
ENSMUSG00000039307|Hexdc,836,959,1375,734,801,557
ENSMUSG00000025169|Ogfod3,137,143,297,229,234,151
ENSMUSG00000039294|Cybc1,420,530,903,701,796,527
ENSMUSG00000000056|Narf,1649,2049,2955,2227,2424,1953
ENSMUSG00000039275|Foxk2,3670,4189,5465,4886,5623,4210
ENSMUSG00000025173|Wdr45b,1805,2551,3321,2374,2898,2105
ENSMUSG00000039208|Metrnl,220,200,358,511,478,444
ENSMUSG00000112719|Gm45925,8,8,10,8,10,14
ENSMUSG00000025138|Sirt7,945,918,1519,1192,1174,820
ENSMUSG00000120999,142,232,220,148,149,125
ENSMUSG00000025140|Pycr1,74,76,111,93,122,76
ENSMUSG00000025141|Myadml2,180,265,379,190,204,233
ENSMUSG00000042988|Notum,78,117,120,55,47,34
ENSMUSG00000025142|Aspscr1,988,1192,1718,1101,1197,896
ENSMUSG00000025144|Cenpx,191,272,384,299,344,273
ENSMUSG00000039450|Dcxr,123,154,170,96,142,94
ENSMUSG00000025150|Cbr2,39,28,46,41,43,42
ENSMUSG00000025156|Gps1,3431,4349,6158,4969,5740,4225
ENSMUSG00000025155|Dus1l,803,877,1368,954,1151,820
ENSMUSG00000025153|Fasn,9855,9754,13196,8586,10757,8439
ENSMUSG00000048445|Ccdc57,209,175,286,163,213,158
ENSMUSG00000051510|Mafg,2715,3194,4701,4319,4841,3665
ENSMUSG00000053613|Notumos,19,25,24,13,27,34
ENSMUSG00000025145|Lrrc45,990,731,1430,889,932,604
ENSMUSG00000018012|Rac3,282,484,779,447,451,295
ENSMUSG00000078249|Hmga1b,350,459,612,646,739,527
ENSMUSG00000025158|Rfng,2263,2551,3866,2804,3257,2377
ENSMUSG00000039230|Tbcd,1317,1714,2229,1351,1576,1158
ENSMUSG00000025170|Rab40b,873,1503,2237,1074,1391,874
ENSMUSG00000039253|Fn3krp,948,930,1554,914,1057,751
ENSMUSG00000025175|Fn3k,806,938,1308,1012,1166,990
ENSMUSG00000046605|B3gntl1,120,201,229,136,163,149
ENSMUSG00000048277|Syngr2,146,254,270,241,243,192
ENSMUSG00000025574|Tk1,12,18,42,31,34,5
ENSMUSG00000017718|Afmid,62,58,68,64,26,41
ENSMUSG00000053113|Socs3,116,126,172,220,160,158
ENSMUSG00000017715|Pgs1,2157,2537,3823,3558,3725,2715
ENSMUSG00000033987|Dnah17,50,43,70,27,35,24
ENSMUSG00000017132|Cyth1,2099,2438,3794,2387,2954,2028
ENSMUSG00000033909|Usp36,1066,1125,1681,1352,1426,1243
ENSMUSG00000017466|Timp2,9706,11840,14642,10264,13175,9084
ENSMUSG00000033880|Lgals3bp,401,366,550,291,325,287
ENSMUSG00000017446|C1qtnf1,163,166,181,222,194,120
ENSMUSG00000033857|Engase,286,401,468,362,476,285
ENSMUSG00000025577|Cbx2,103,43,148,81,120,99
ENSMUSG00000025578|Cbx8,400,329,589,403,456,367
ENSMUSG00000039989|Cbx4,1764,1951,2958,1779,2150,1754
ENSMUSG00000039976|Tbc1d16,922,1606,2062,1649,1850,1225
ENSMUSG00000039963|Ccdc40,25,45,89,35,42,41
ENSMUSG00000025579|Gaa,8223,8433,12234,8325,10717,8294
ENSMUSG00000025580|Eif4a3,1298,1688,2530,1963,2300,1742
ENSMUSG00000013483|Card14,13,35,41,8,4,30
ENSMUSG00000005043|Sgsh,188,295,368,190,256,189
ENSMUSG00000039908|Slc26a11,78,118,222,166,152,81
ENSMUSG00000109408|A930037H05Rik,103,119,161,80,97,77
ENSMUSG00000070327|Rnf213,444,536,674,484,539,348
ENSMUSG00000039850|Endov,1000,1310,1932,1392,1415,1214
ENSMUSG00000025583|Rptor,3243,3269,4518,3752,4255,3530
ENSMUSG00000025371|Chmp6,700,937,1372,1129,1114,865
ENSMUSG00000085207|Gm11767,180,179,356,193,201,119
ENSMUSG00000025372|Baiap2,7623,9295,12106,11928,12872,10362
ENSMUSG00000025375|Aatk,7836,9336,13098,9648,10790,8056
ENSMUSG00000039781|Cep131,750,687,1223,665,685,486
ENSMUSG00000025377|Tepsin,469,414,622,508,560,387
ENSMUSG00000061306|Slc38a10,2103,2368,3464,2927,3214,2379
ENSMUSG00000075389|Reno1,139,202,405,129,182,117
ENSMUSG00000043993|2900052L18Rik,113,102,243,92,165,100
ENSMUSG00000062825|Actg1,18827,24273,33201,22265,23836,19462
ENSMUSG00000043644|0610009L18Rik,72,103,99,46,78,89
ENSMUSG00000025384|Faap100,271,297,557,322,437,318
ENSMUSG00000049957|Ccdc137,515,596,995,965,1015,680
ENSMUSG00000057594|Arl16,578,807,1042,720,974,689
ENSMUSG00000025793|Hgs,2240,2241,3480,2849,3307,2656
ENSMUSG00000093485|Gm20708,6,81,81,15,44,22
ENSMUSG00000017716|Birc5,21,21,26,27,25,17
ENSMUSG00000017713|Tha1,124,99,184,82,105,69
ENSMUSG00000025575|Cant1,1530,1689,2266,1736,2078,1470
ENSMUSG00000025576|Rbfox3,10453,11562,15535,12256,12620,10163
ENSMUSG00000025582|Nptx1,10347,13690,18843,19438,18523,14978
ENSMUSG00000087675|Gm11762,70,85,126,113,73,72
ENSMUSG00000120604,23,0,19,19,0,4
ENSMUSG00000086924|Gm11766,85,66,106,52,67,59
ENSMUSG00000078572|Ndufaf8,244,327,425,453,417,322
ENSMUSG00000039741|Bahcc1,894,869,1315,849,980,794
ENSMUSG00000085501|Gm11772,15,20,32,11,20,9
ENSMUSG00000039703|Nploc4,2076,2462,3275,2506,2853,2174
ENSMUSG00000025386|Pde6g,11,0,46,14,37,4
ENSMUSG00000039670|Oxld1,116,152,160,106,113,123
ENSMUSG00000039640|Mrpl12,1296,1716,2543,2232,2535,1887
ENSMUSG00000025792|Slc25a10,367,474,686,373,509,277
ENSMUSG00000037735|2810032G03Rik,250,356,393,401,446,411
ENSMUSG00000020627|Klhl29,1563,2163,2760,2908,2944,2454
ENSMUSG00000112454|Gm48619,10,10,14,0,17,7
ENSMUSG00000020640|Itsn2,2404,3000,4174,3009,4096,2864
ENSMUSG00000079177|Fam228a,46,29,79,37,53,29
ENSMUSG00000050545|Fam228b,116,145,191,78,117,68
ENSMUSG00000020639|Pfn4,184,306,386,164,288,204
ENSMUSG00000037361|Sf3b6,937,1185,1611,1334,1621,1024
ENSMUSG00000051721|Wdcp,318,251,522,371,572,409
ENSMUSG00000037336|Mfsd2b,21,26,62,58,23,27
ENSMUSG00000118449|Gm3625,60,88,116,44,69,37
ENSMUSG00000111971|Gm48678,17,49,95,27,78,43
ENSMUSG00000091269|Gm6682,270,371,520,360,457,328
ENSMUSG00000020635|Fkbp1b,557,755,1014,648,755,669
ENSMUSG00000020634|Ubxn2a,1743,2441,3316,2531,3525,2616
ENSMUSG00000052812|Atad2b,675,641,998,575,957,608
ENSMUSG00000112441|Gm48898,14,23,32,14,26,9
ENSMUSG00000037660|Gdf7,11,10,21,8,14,0
ENSMUSG00000073233|Nfyc-ps,32,49,69,51,42,46
ENSMUSG00000020605|Hs1bp3,293,400,605,419,471,371
ENSMUSG00000037669|Ldah,987,1201,1761,1329,1965,1365
ENSMUSG00000079179|Rab10os,1564,1632,2279,1801,1765,1469
ENSMUSG00000071456|1110002L01Rik,182,213,291,238,233,140
ENSMUSG00000037486|Asxl2,1018,1243,1501,844,1216,830
ENSMUSG00000071454|Dtnb,1554,1825,2494,1896,2061,1511
ENSMUSG00000020661|Dnmt3a,2633,3329,4201,3104,3923,2928
ENSMUSG00000020660|Pomc,29,56,89,28,40,22
ENSMUSG00000020658|Efr3b,5931,6411,8799,6504,7804,5928
ENSMUSG00000020657|Dnajc27,4574,5563,8197,5928,6755,5123
ENSMUSG00000020654|Adcy3,1630,1939,2570,2444,2999,2146
ENSMUSG00000020652|Cenpo,244,232,395,283,321,238
ENSMUSG00000020647|Ncoa1,4866,5301,6682,4616,6143,5009
ENSMUSG00000020671|Rab10,5322,6252,8865,6120,8465,6093
ENSMUSG00000020668|Kif3c,9155,10891,14514,11354,13296,10244
ENSMUSG00000096199|Ptrhd1,305,370,388,369,444,360
ENSMUSG00000111938|2900045O20Rik,12,19,48,19,15,31
ENSMUSG00000121137,42,36,77,57,69,32
ENSMUSG00000054364|Rhob,7525,10241,14207,11118,11717,9472
ENSMUSG00000120673,16,20,14,10,0,6
ENSMUSG00000020592|Sdc1,27,48,43,49,24,10
ENSMUSG00000020594|Pum2,7180,8844,11499,7529,10874,8114
ENSMUSG00000066637|Ttc32,49,59,77,79,98,67
ENSMUSG00000020585|Laptm4a,5121,6295,8784,6256,8039,5627
ENSMUSG00000066643|Wdr35,1669,1796,2650,1710,2231,1768
ENSMUSG00000048387|Osr1,108,91,106,90,78,47
ENSMUSG00000111942|Gm5182,244,288,374,239,337,251
ENSMUSG00000020621|Rdh14,637,937,1312,901,1207,787
ENSMUSG00000112515|Gm4928,6,12,23,13,9,14
ENSMUSG00000066632|Pgk1-rs7,810,1009,1572,1214,1387,970
ENSMUSG00000086022|Rad51ap2,58,100,118,36,128,60
ENSMUSG00000112413|Gm6867,8,3,18,14,12,14
ENSMUSG00000113330|Gm34237,15,0,27,13,0,0
ENSMUSG00000113275|Tubb2a-ps2,51,59,80,46,72,60
ENSMUSG00000078377|Gm4294,272,415,592,442,541,388
ENSMUSG00000037169|Mycn,307,249,499,432,513,335
ENSMUSG00000043673|Kcns3,306,283,521,327,475,287
ENSMUSG00000051235|Gen1,20,49,88,34,63,66
ENSMUSG00000020608|Smc6,1659,2089,2882,1940,2648,1734
ENSMUSG00000112298|Gm48088,96,108,99,115,167,109
ENSMUSG00000054459|Vsnl1,26032,31439,46401,31325,39372,30559
ENSMUSG00000020589|Cyria,8136,10836,14010,9387,13099,9819
ENSMUSG00000037149|Ddx1,4791,5992,8482,6195,7682,5868
ENSMUSG00000113167|Gm48482,74,75,151,50,55,73
ENSMUSG00000050974|Gm9847,10,13,23,8,26,21
ENSMUSG00000020576|Nbas,1451,1490,2344,1521,1879,1517
ENSMUSG00000113188|Gm35638,28,18,50,48,27,30
ENSMUSG00000071414|Gm6736,15,8,21,17,18,14
ENSMUSG00000113666|Gm35725,20,7,33,24,16,13
ENSMUSG00000020607|Lratd1,1994,2502,3529,3679,4495,3548
ENSMUSG00000098158|Gm4804,29,36,24,52,30,33
ENSMUSG00000020601|Trib2,1353,1215,1959,2501,3280,2529
ENSMUSG00000097580|Gm5432,11,19,8,12,13,11
ENSMUSG00000057469|E2f6,1098,1097,1651,1495,1973,1329
ENSMUSG00000020593|Lpin1,775,779,1298,866,1012,770
ENSMUSG00000036523|Greb1,35,56,53,41,24,37
ENSMUSG00000020591|Ntsr2,2943,3274,5225,3767,4301,2946
ENSMUSG00000011179|Odc1,1960,2180,3559,2833,3742,2589
ENSMUSG00000071379|Hpcal1,857,1845,1927,1085,1328,1033
ENSMUSG00000045679|Pqlc3,89,105,156,91,98,108
ENSMUSG00000071398|2410004P03Rik,8,42,63,46,59,34
ENSMUSG00000020566|Atp6v1c2,34,11,43,17,16,30
ENSMUSG00000020580|Rock2,9673,11344,15406,12740,18184,14527
ENSMUSG00000051726|Kcnf1,4920,5977,7726,8107,9720,7464
ENSMUSG00000113368|Gm10054,37,40,38,27,73,33
ENSMUSG00000020571|Pdia6,2615,3472,5018,6041,8133,5457
ENSMUSG00000061458|Nol10,640,649,1060,718,1057,780
ENSMUSG00000052593|Adam17,493,584,827,642,879,538
ENSMUSG00000062054|Iah1,207,255,433,326,332,243
ENSMUSG00000076432|Ywhaq,7607,10398,15185,10614,13813,9728
ENSMUSG00000097055|Gm4419,63,110,195,78,160,80
ENSMUSG00000121487,45,83,110,83,95,97
ENSMUSG00000059669|Taf1b,567,657,1027,602,746,531
ENSMUSG00000020656|Grhl1,327,488,707,423,686,397
ENSMUSG00000073197|5730507C01Rik,20,7,17,6,16,18
ENSMUSG00000121318,208,294,369,213,176,210
ENSMUSG00000052632|Asap2,1833,2014,2635,2805,3579,2628
ENSMUSG00000062352|Itgb1bp1,466,599,878,775,947,689
ENSMUSG00000054309|Cpsf3,1245,1345,1922,1412,1641,1360
ENSMUSG00000113294|Gm49326,35,33,46,53,64,43
ENSMUSG00000121307,33,42,65,31,47,37
ENSMUSG00000114025|Gm49331,66,103,150,91,135,112
ENSMUSG00000121309,209,213,313,91,164,162
ENSMUSG00000113536|Gm49327,58,45,56,22,45,21
ENSMUSG00000113416|Gm49328,14,33,32,18,30,12
ENSMUSG00000073198|Bnip3l-ps,207,258,398,288,342,240
ENSMUSG00000113132|Gm9231,0,9,17,18,15,3
ENSMUSG00000113604|Gm19786,13,13,22,7,13,6
ENSMUSG00000116815|Gm49760,26,26,60,45,57,31
ENSMUSG00000113768|Gm9237,12,18,24,0,13,15
ENSMUSG00000113778|Gm40847,14,12,15,4,11,3
ENSMUSG00000113205|Gm48525,10,12,8,11,7,3
ENSMUSG00000113110|Gm48528,7,11,15,6,13,10
ENSMUSG00000113570|Gm5953,17,25,33,25,33,37
ENSMUSG00000113959|Gm46339,9,16,31,6,29,14
ENSMUSG00000093908|Gm5784,88,103,212,66,189,121
ENSMUSG00000116775|Gm49769,20,43,43,19,57,28
ENSMUSG00000114140|Gm6943,10,10,16,7,12,7
ENSMUSG00000113300|Gm49371,40,36,52,41,59,45
ENSMUSG00000113287|Gm40853,7,11,15,7,11,10
ENSMUSG00000113039|Gm9265,11,10,18,5,13,7
ENSMUSG00000114041|Gm9269,16,22,23,20,29,19
ENSMUSG00000116715|Gm40881,0,0,17,13,17,5
ENSMUSG00000112951|Gm49929,7,7,11,10,11,8
ENSMUSG00000113749|Mrto4-ps1,5,11,7,5,23,13
ENSMUSG00000113820|Gm4012,16,10,22,9,12,6
ENSMUSG00000113157|Gm48693,41,37,49,31,44,34
ENSMUSG00000116883|Gm49700,57,50,87,78,107,74
ENSMUSG00000116635|Gm49699,14,11,19,4,21,8
ENSMUSG00000121316,11,5,18,20,10,0
ENSMUSG00000099759|1700030C10Rik,25,0,28,10,13,19
ENSMUSG00000085642|3110053B16Rik,25,26,44,38,38,27
ENSMUSG00000121319,78,65,79,91,125,52
ENSMUSG00000073179|Gm10478,11,13,27,15,28,15
ENSMUSG00000069755|Zfp125,197,190,317,168,320,169
ENSMUSG00000116627|Gm30124,44,28,68,54,52,46
ENSMUSG00000092229|Gm5977,40,22,34,16,19,19
ENSMUSG00000092373|Gm20535,19,7,16,14,8,14
ENSMUSG00000020653|Klf11,237,333,396,200,317,286
ENSMUSG00000062563|Cys1,247,201,354,450,601,389
ENSMUSG00000120079,17,12,9,20,18,17
ENSMUSG00000020649|Rrm2,64,69,90,53,78,52
ENSMUSG00000113621|2900060N12Rik,105,156,193,167,169,109
ENSMUSG00000020646|Mboat2,1425,1910,2717,1647,2208,1624
ENSMUSG00000066553|Gm6969,33,87,93,70,78,54
ENSMUSG00000020644|Id2,3771,5012,6993,3972,5053,4154
ENSMUSG00000113587|Gm36287,12,0,15,7,10,0
ENSMUSG00000113123|Gm40864,0,12,30,9,28,16
ENSMUSG00000113638|Gm9289,9,7,14,0,10,10
ENSMUSG00000113242|Gm48016,10,8,14,10,17,8
ENSMUSG00000113506|Gm49377,17,15,6,11,15,6
ENSMUSG00000113413|Gm21941,7,7,10,14,13,10
ENSMUSG00000113569|Gm48035,16,6,40,19,26,28
ENSMUSG00000114139|Gm20336,20,23,23,24,28,16
ENSMUSG00000073164|2410018L13Rik,180,175,255,137,225,190
ENSMUSG00000096701|Gm9285,11,10,16,0,17,12
ENSMUSG00000113691|Gm38699,23,28,38,24,40,25
ENSMUSG00000113606|Gm47441,15,13,18,12,16,15
ENSMUSG00000073158|9030624G23Rik,70,46,93,55,72,53
ENSMUSG00000113632|Gm47446,20,30,35,32,32,18
ENSMUSG00000114120|Gm4120,13,18,26,17,26,8
ENSMUSG00000113774|Gm36236,4,8,18,17,15,0
ENSMUSG00000036333|Kidins220,12157,13862,19488,14194,18413,13554
ENSMUSG00000114148|Gm47701,12,9,15,21,16,11
ENSMUSG00000020641|Rsad2,26,77,59,44,58,39
ENSMUSG00000020642|Rnf144a,1197,1248,1747,1165,1478,963
ENSMUSG00000020638|Cmpk2,858,1096,1569,972,1190,944
ENSMUSG00000120751,47,24,12,38,41,28
ENSMUSG00000063632|Sox11,331,371,529,409,590,526
ENSMUSG00000094002|Gm9866,968,1259,1774,1195,1459,990
ENSMUSG00000020636|Allc,7,0,16,12,9,10
ENSMUSG00000036655|Colec11,11,25,23,24,10,21
ENSMUSG00000020630|Rnaseh1,221,273,427,319,361,240
ENSMUSG00000020629|Adi1,631,739,1274,941,1161,821
ENSMUSG00000020628|Trappc12,2604,2701,3883,2522,2883,2186
ENSMUSG00000036613|Eipr1,1383,1628,2422,1782,2042,1758
ENSMUSG00000061477|Rps7,5384,8236,11528,9802,10990,7675
